0.01	1.82e-98
0.0103367667312	1.82e-98
0.0106848746456	36162.4807455
0.0110447056764	34983.8317664
0.0114166546192	33838.6830455
0.011801129565	32729.7308879
0.0121985523478	31671.8297917
0.0126093590078	30643.452025
0.0130340002694	29644.0632233
0.013472942036	28673.1179029
0.0139266659009	27735.7221623
0.0143956696762	26838.647761
0.0148804679382	25966.6450834
0.0153815925929	25119.2577058
0.0158995934588	24296.0199983
0.0164350388705	23503.6406622
0.0169885163023	22742.9480278
0.0175606330127	22003.546403
0.0181520167105	21285.0459736
0.0187633162438	20587.0493065
0.0193952023116	19917.2521386
0.0200483682	19272.2111356
0.0207235305425	18645.2502638
0.0214214301066	18036.0366283
0.0221428326061	17444.2310325
0.0228885295418	16878.0524035
0.0236593390695	16331.083281
0.0244561068976	15799.4674045
0.0252797072155	15282.9205133
0.026131043652	14781.1531367
0.0270110502675	14302.5631168
0.0279206925781	13838.7578365
0.0288609686154	13387.9899925
0.0298329100215	12950.0168748
0.0308375831806	12524.5973275
0.0318760903893	12120.0399798
0.0329495710657	11726.7562584
0.0340592030001	11344.5433014
0.0352062036463	10973.1938941
0.0363918314585	10613.5873332
0.0376173872708	10270.5304472
0.0388842157257	9937.04747063
0.0401937067484	9612.96511379
0.0415472970721	9298.10648139
0.0429464718148	8994.13154783
0.0443927661079	8703.22765973
0.0458877667812	8420.45410117
0.0474331141034	8145.66285789
0.0490305035823	7878.70293053
0.0506816878245	7621.75333537
0.0523884784587	7375.07542491
0.0541527481232	7135.30182283
0.0559764325204	6902.30611579
0.057861532541	6675.95942009
0.0598101164588	6458.76027909
0.0618243222003	6249.58596193
0.0639063596901	6046.27472004
0.0660585132759	5848.71859861
0.0682831442345	5656.80759948
0.0705826933627	5473.20946296
0.0729596836552	5295.83796406
0.0754167230729	5123.44525817
0.0779565074038	4955.9391621
0.0805818232215	4793.22580341
0.0832955509418	4638.03054999
0.0861006679835	4487.62747943
0.0890002520349	4341.45222445
0.0919974844305	4199.42607638
0.0950956536419	4061.47273071
0.098298158885	3930.28259553
0.10160851385	3802.74830432
0.105030350558	3678.80407068
0.108567423342	3558.38269677
0.112223612969	3441.77092255
0.1160029309	3330.52420253
0.119909523685	3222.3821372
0.123947677519	3117.28853015
0.128121822939	3015.23219813
0.13243653969	2916.65963589
0.136896561747	2822.32425256
0.141506782508	2730.62535375
0.146272260168	2641.51494502
0.15119822326	2554.94406328
0.156290076402	2471.62044371
0.161553406217	2391.6264867
0.16699398747	2313.87146109
0.1726177894	2238.31437665
0.178430982269	2164.91343772
0.184439944134	2094.47981725
0.190651267843	2026.64745942
0.197071768271	1960.71639672
0.203708489793	1896.65162009
0.210568714016	1834.41746058
0.217659967768	1774.87980424
0.224990031355	1717.36047199
0.232566947097	1661.4556849
0.240399028153	1607.1355493
0.248494867644	1554.36962231
0.256863348074	1504.04235489
0.265513651084	1455.26838836
0.274455267522	1407.86544205
0.283698007853	1361.80799198
0.293252012929	1317.07191008
0.303127765111	1274.52836091
0.313336099772	1233.17035933
0.323888217181	1192.97657343
0.3347956948	1153.9252146
0.346070499977	1116.10978867
0.357725003082	1080.03362721
0.369771991079	1044.96429169
0.382224681553	1010.88356335
0.395096737213	977.772844408
0.408402280884	945.807574201
0.422155911	915.215963267
0.436372717622	885.479394333
0.451068298993	856.58230307
0.466258778655	828.508809995
0.481960823134	801.488793639
0.498191660233	775.548208389
0.514969097928	750.333732705
0.532311543907	725.832068482
0.550238025771	702.029657089
0.568768211905	679.18985815
0.58792243306	657.193313792
0.60772170466	635.813357913
0.628187749858	619.389563354
0.64934302337	612.47046026
0.671210736113	605.686009436
0.69381488067	599.087049757
0.717180257614	592.716945857
0.74133250272	586.38046478
0.76629811509	580.071842042
0.792104486227	573.62909083
0.818779930089	567.069053884
0.846353714155	560.199664906
0.874856091533	553.193027071
0.904318334157	545.792870511
0.934772767096	538.310307326
0.966252804018	530.606443883
0.998792983854	522.773124992
1.03242900869	515.027323077
1.06719778294	507.157506671
1.10313745383	499.552950229
1.14028745327	492.018179555
1.1786885411	484.633730465
1.21838284982	477.573515686
1.25941393079	470.557067117
1.30182680206	463.840341784
1.34566799774	457.224606779
1.39098561903	450.663208336
1.43782938704	444.341658169
1.48625069732	437.96059852
1.53630267623	431.673833775
1.58804023928	425.495642748
1.64152015132	419.271120115
1.69680108888	413.213464955
1.75394370451	407.247513139
1.81301069332	401.297861711
1.87406686181	395.555803981
1.93717919893	389.908554446
2.00241694959	384.29385682
2.06985169066	378.823402903
2.13955740946	373.400005581
2.21161058496	367.941922822
2.28609027171	362.571114353
2.36307818652	357.205996361
2.44265879817	351.748763966
2.52491942007	346.374211463
2.60995030604	341.03486614
2.69784474937	335.593728956
2.78869918513	330.16065701
2.88261329603	324.819010133
2.97969012174	319.331071384
3.08003617198	313.725663492
3.18376154335	308.155833852
3.29098004015	302.507254565
3.40180929921	296.589810319
3.51637091901	290.586995235
3.63479059303	284.608167641
3.7571982477	278.437884545
3.88372818495	271.913570759
4.01451922953	265.298160405
4.14971488137	258.680640186
4.28946347299	251.77925453
4.43391833224	244.38739966
4.58323795057	236.838955699
4.73758615688	229.354058291
4.89713229728	221.670961676
5.0620514209	213.406231953
5.23252447193	204.743743779
5.40873848818	196.148484617
5.59088680626	187.652291741
5.7791692737	178.857615339
5.97379246826	169.424765061
6.17496992452	159.721852379
6.38292236821	150.239910321
6.59787795838	141.063429135
6.82007253769	131.720033338
7.04974989122	121.683205158
7.2871620139	111.149223452
7.53256938704	100.969846524
7.78624126407	92.0512294075
8.04845596598	84.5236464178
8.31950118669	77.7248386586
8.5996743087	70.5620618154
8.88928272936	61.8277307685
9.18864419814	51.1915985917
9.49808716525	39.9280466913
9.81795114201	29.671992602
10.1485870734	21.6089584835
10.4903577229	16.1012440631
10.8436380709	12.6202381738
11.2088157257	10.5765962556
11.5862913489	9.55643351205
11.9764790954	9.14239928337
12.3798070671	8.83606517911
12.796717783	8.06335417411
13.2276686648	6.40450893467
13.6731325386	4.07832926701
14.1335981537	2.01685073531
14.6095707188	0.766441350774
15.1015724564	0.237844215898
15.6101431756	0.0743669971335
16.1358408648	0.0327955161662
16.6792423031	0.0203050969265
17.2409436941	0.0162741031517
17.8215613192	0.015389663899
18.4217322143	0.0173562734921
19.0421148685	0.021948370284
19.6833899465	0.0299882459489
20.3462610357	0.0437523660652
21.0314554178	0.054192255209
21.7397248673	0.0759286776367
22.4718464754	0.183530001799
23.2286235036	0.327057003141
24.0108862645	0.524656493615
24.8194930326	0.76359719961
25.6553309865	1.02409679986
26.519317182	1.31789973057
27.4123995582	1.70386731468
28.3355579777	2.21623029285
29.2898053015	2.75677562379
30.2761885004	3.28293544504
31.295789804	3.91134700183
32.3497278874	4.91896454453
33.4391590991	6.55779331646
34.5652787295	8.7890756041
35.7293223227	11.144363506
36.9325670315	13.3872896827
38.176333019	12.4043063842
39.4619849072	12.8819924229
40.7909332737	14.8632146372
42.1646361999	20.3465520021
43.5846008706	16.3949086847
45.0523852273	15.319677639
46.5695996781	14.4692644571
